,id,threadId,published_at,author_name,text,likeCount,is_reply,cleaned,video_id,video_published_at
977,UgxuZQ6hcKNwW-plBNp4AaABAg,UgxuZQ6hcKNwW-plBNp4AaABAg,2019-12-24T21:22:17Z,251omega,"Regarding ""Climate Change"", make a mental note that the 2022 IPCC Report will mark a major change in Climate Science. For the first time, The IPCC will include ""Solar Particle Forcing"" in the Climate science, making the Human causation factor insignificant by comparison. Bad news for Human caused Climate Change advocates and even worse for the Fanatical faction of the group! For the latest on Climate Science go to suspicious0bservers.org.
Solar forcing for CMIP6 (v3.2)
https://acd-ext.gsfc.nasa.gov/People/Jackman/Matthes_2017.pdf
Solar Forcing to be included in CMIP6
https://climateevidence.com/2019/10/13/solar-forcing-to-be-included-in-cmip6/",0.0,0.0,,cVkAsPizAbU,
978,UgxmdWBf3977eQIIi1B4AaABAg,UgxmdWBf3977eQIIi1B4AaABAg,2019-12-24T15:40:04Z,Donald Jones,"John , I’m happy to see there are some still real Journalists out there . Thank you  for the real story",53.0,0.0,,cVkAsPizAbU,
979,UgxmdWBf3977eQIIi1B4AaABAg,UgxmdWBf3977eQIIi1B4AaABAg,2021-01-28T14:18:24Z,M Low,"Almost didn't want to listen to 60 minutes, thought it may be one of the MSM that tell so many lies",1.0,1.0,,cVkAsPizAbU,
980,UgyJHw1px4N9mIW6eaB4AaABAg,UgyJHw1px4N9mIW6eaB4AaABAg,2019-12-24T13:48:34Z,tim jenkinson,The Greta ad before the video started made me laugh,0.0,0.0,,cVkAsPizAbU,
981,UgwboPSHHGEQlNXsIO14AaABAg,UgwboPSHHGEQlNXsIO14AaABAg,2019-12-24T07:12:41Z,Chicken Speed,Tax the rich 90% of their wealth I cant afford it,0.0,0.0,,cVkAsPizAbU,
982,UgxAAVme7JlhZ_nIVfV4AaABAg,UgxAAVme7JlhZ_nIVfV4AaABAg,2019-12-22T21:16:42Z,nekeke,https://drive.google.com/file/d/1Qkl2wBKm1QsYh5DxjPrNh-TAxoF-xtoK/view?usp=drivesdk,0.0,0.0,,cVkAsPizAbU,
983,UgxAAVme7JlhZ_nIVfV4AaABAg,UgxAAVme7JlhZ_nIVfV4AaABAg,2019-12-23T20:41:09Z,Hosni Mubarak,Sacudiendo mi cabeza,0.0,1.0,,cVkAsPizAbU,
984,UgxAAVme7JlhZ_nIVfV4AaABAg,UgxAAVme7JlhZ_nIVfV4AaABAg,2019-12-23T18:36:55Z,nekeke,@Hosni Mubarak Eres un estafador que pretende seguir robando a las clases pobres y medias para pagar la mentira histérica del falso calentamiento humano a los ricos.,0.0,1.0,,cVkAsPizAbU,
985,UgxAAVme7JlhZ_nIVfV4AaABAg,UgxAAVme7JlhZ_nIVfV4AaABAg,2019-12-23T04:25:58Z,Hosni Mubarak,Eres un perdedor,0.0,1.0,,cVkAsPizAbU,
986,Ugzclt_xgHdb36bM_wF4AaABAg,Ugzclt_xgHdb36bM_wF4AaABAg,2019-12-22T12:52:25Z,don maclean,Jihadi Justin Trudeau pledged to tax Canadian taxpayers to death to save the planet!!,1.0,0.0,,cVkAsPizAbU,
987,Ugz6gEcTU31RG_gj9P94AaABAg,Ugz6gEcTU31RG_gj9P94AaABAg,2019-12-22T05:50:52Z,Gordon C,"Dont forget, measurements are being changed by a seized opportunity in going from the old mercury to digital. THe Bureaus call this adjustment. Australias Bureau of Meteorology has erased our 1909 record of 51deg centigrade and lowered it by several degree's in order to show a less hot or cooler history. Whistle blowers have discovered Temperature data collectors are placed around buildings external walls and receive xtra radiance to show false highs. The temp increase may not be as much as has been shown. Satellite data is a better way.",1.0,0.0,,cVkAsPizAbU,
988,Ugz6gEcTU31RG_gj9P94AaABAg,Ugz6gEcTU31RG_gj9P94AaABAg,2019-12-23T04:22:35Z,Hosni Mubarak,Too funny.,0.0,1.0,,cVkAsPizAbU,
989,UgwKls9fjjo6k9g92cN4AaABAg,UgwKls9fjjo6k9g92cN4AaABAg,2019-12-22T05:22:04Z,Kc Tennant,IOWA = b/t a Farcr and a Fraud. You Tube IOWA CORRUPT JUDGES COURTS POLICE ABUSE POWER AND PROCESS CONCEALING EXCULPATORY EVIDENCE destroyng innocent families www.youtube.com/user/Kornkobiowa,0.0,0.0,,cVkAsPizAbU,
990,Ugw6Y8TYzLy3sRkrdOp4AaABAg,Ugw6Y8TYzLy3sRkrdOp4AaABAg,2019-12-22T02:51:56Z,Sid 6.7,Pledge? And what exactly will happen to these politically correct countries if they they do not cut their emissions? Anything? Of course not but of course the world is expecting the U.S. to flit the bill for this ridiculous agenda.,1.0,0.0,,cVkAsPizAbU,
991,Ugx10UUaAN3KPjBjbrp4AaABAg,Ugx10UUaAN3KPjBjbrp4AaABAg,2019-12-21T05:06:57Z,Blaine Withers,The Pairs climate accord would have just made China and India more competitive and less expensive in selling goods than other countries that actually tried to reduce CO2.  It would have hurt the USA economically.  It is really a fraud to push global government and to eliminate the sovereignty of countries.  It was a push for global communism.,1.0,0.0,,cVkAsPizAbU,
992,UgwG6WHBsqNwHzuBs9x4AaABAg,UgwG6WHBsqNwHzuBs9x4AaABAg,2019-12-20T19:54:02Z,Benjamin Trench,Most people are Mushrooms = Fed Bullshit & Kept in the Dark.,0.0,0.0,,cVkAsPizAbU,
993,Ugzi4hHOSpzQQRYzmyt4AaABAg,Ugzi4hHOSpzQQRYzmyt4AaABAg,2019-12-20T16:50:38Z,Sifǔ Anthony Tarasca,"Sadly, here in Canada our stupid and corrupt prime minister bowed to the Paris accord and forced a carbon tax upon Canadians, hiking everything from gasoline to home heating and groceries thus making life financially hard for the middle class who struggle to make ends meet. And yet, in spite of all this, he somehow got reelected which proves how endemic stupidity is as many people like being stupid, otherwise they would be forced to think for themselves.",13.0,0.0,,cVkAsPizAbU,
994,UgwnkF0_4ea3v6hqEwx4AaABAg,UgwnkF0_4ea3v6hqEwx4AaABAg,2019-12-20T09:05:54Z,Sam Judge,"I agree completely, any politician that talks about helping the environment, is equivalent to a snake oils man giving a bad deal.",1.0,0.0,,cVkAsPizAbU,
995,Ugzd7Ko0bYRcW_QwhDV4AaABAg,Ugzd7Ko0bYRcW_QwhDV4AaABAg,2019-12-19T16:02:07Z,Hans Speiter,"How dare you!!!!??

Ps. did I just become the person of the year?",1.0,0.0,,cVkAsPizAbU,
996,UgzcpcOWEaTTxYJVeLB4AaABAg,UgzcpcOWEaTTxYJVeLB4AaABAg,2019-12-17T21:15:13Z,Hair Man,Gee I thought leaving was a bad thing but that agreement thing was pretty dumb.,0.0,0.0,,cVkAsPizAbU,
997,UgyruJsKVpKxsudAAF94AaABAg,UgyruJsKVpKxsudAAF94AaABAg,2019-12-17T14:44:30Z,Meghan Schuler,I just love how they say that the Earth is warming except it's only warming half of the time at least from what I can see. Here's my point in Tucson Arizona where I live I've seen probably two maybe three 116 or 117 days in the summer that being said it hasn't increased much in fact this year was a much milder summer then it was I don't 5 years ago maybe. But you know what has gotten worse the past four years Winters. In fact last year on the new year it snowed so much in Tucson for the first time since like the 60s that we had almost an inch of snow. Do you know how rare that is in Tucson Arizona it literally did it New Year's Day at like midnight no joke. Now I speculate my mom sent that to me as a goodbye gift from heaven but that's a whole separate story cuz my mom died November of last year. So it's a running joke that my mom sent it to me because I miss snow cuz I'm from the Midwest originally. Anyway the point is so Tucson every winter has been way colder I'd say the past I don't know 5 years maybe I've been here for over a decade I've been here since I turned 21 so about 13 years. And I'm telling you what I used to have no problems in the winter because yeah it was cool but at night it wasn't this cold but damn if it hasn't gotten worse. And I mean significantly worse we've had three fries Des already or three fries and mornings at the very least where it's been 35 or under. It's not even the end of December typically this weather or it's that cold at night doesn't hit us until the middle of January if that if at all. I'm just saying that I know Winters have gotten worse here significantly worse this day seem about the same you know we're running you know 50 60 degree days pretty standard. It might be slightly warmer during the day but it's definitely way colder at night so I don't know if that's normal. It's never been normal since I've lived here but maybe I'm wrong but I know Winters are getting worse in the midwest to in fact it's been sort of a tease about how we moved out of Illinois just in the nick of a hair because the winter started getting worse when we left. Now don't get me wrong they were bad when I live there but not tons of blizzards bad. I think in my entire life growing up in Illinois we left when I was 13 I came back when I was about 19 we maybe had 10 blizzards maybe that's a that's an overestimation. In fact I would say more likely we had for that I can recall once were the snow drifts were so bad they actually touched the roof of our school but we had class the next day despite the fact that it was a bad blizzard and then they had to send us home in the middle of school day because the snow drifts had covered the front doors and they were afraid that we get stuck inside and have to stay there a week if we didn't get out then there was the time my dog who is notorious for running away I got out and ran away Ikea always dead but this time it was a blizzard and I was terrified he was going to die cuz I had just given him a very dumb haircuts I was a little kid and I was stupid so I went out with my baby sister and neither of us were bundled up well we both ended up with frostbite bad frostbite we almost lost parts of our hand because of it one year on Halloween because we can go trick or treating so I remember that distinctly and one year where it was so bad the electrical poles froze and it broke and because of the weight of the The Ice that have built up on the electrical line actually broke the lines and we almost got electrocuted walking out of her house so that one stands out but I don't remember any other blizzards there must have been other ones but this all is such a rare occurrence when I was growing up but now that they've had for blizzards in my hometown in the past two years that is insane they've never had weather like that so I agree that global warming is a thing climate change is a thing but I don't think it's human-made because if it were the US should be balling because quite frankly despite the fact that we produce more emissions two times more than the rest of the planet we're actually a fairly green economy considering you know where the most Global economical country on planet Earth yet things aren't improving things were worse 10 years ago so of changing our Behavior was helping wouldn't we see better weather not worse,1.0,0.0,,cVkAsPizAbU,
998,UgxSSy7oIxE9NWuf-Qx4AaABAg,UgxSSy7oIxE9NWuf-Qx4AaABAg,2019-12-17T06:48:18Z,Will Bateman-Hemphill,"Wait what? Just because the agreement wasn't being upheld by other nations doesn't mean that the US should also get off scott free in abandoning its pledge. Everyone is responsible for limiting emissions; the decision to keep increasing atmospheric carbon isn't made better by saying ""every other nation is doing it"". I think it was a bad call to back out, unless the US has a better plan to independently lower emissions.",0.0,0.0,,cVkAsPizAbU,
999,UgwfKY-HrkUDcADC_Zl4AaABAg,UgwfKY-HrkUDcADC_Zl4AaABAg,2019-12-17T05:01:27Z,John Brig,"John Stossel was debunked by Peter Hadfield in his potholer54 'Climate Change' youtube videos, but the lair Stossel has oil money to make.",0.0,0.0,,cVkAsPizAbU,
1000,UgyjvNg_yLMDWgAHxNx4AaABAg,UgyjvNg_yLMDWgAHxNx4AaABAg,2019-12-16T22:41:14Z,Mark Oppuse,Thank God for Trump!,1.0,0.0,,cVkAsPizAbU,
1001,UgyFg7BUSn5anX6Jaop4AaABAg,UgyFg7BUSn5anX6Jaop4AaABAg,2019-12-16T19:33:33Z,Carol Pahl,The media needs to learn----instead of condemning President Trump ask questions why he is doing it. Come on reporters do some investigating. THEN TELL THE TRUTH! 🇺🇸🇺🇸🇺🇸TRUMP 2020 🇺🇸🇺🇸🇺🇸,2.0,0.0,,cVkAsPizAbU,
1002,UgwftXZ-OMQoHApxw554AaABAg,UgwftXZ-OMQoHApxw554AaABAg,2019-12-16T18:03:32Z,Federico Antonietti,The ad that youtube loaded before this video is about a climate activist...,0.0,0.0,,cVkAsPizAbU,
1003,Ugw0MfgAzaFpQlzsszJ4AaABAg,Ugw0MfgAzaFpQlzsszJ4AaABAg,2019-12-16T16:23:05Z,Dan Koning,"This is long but PLEASE read these facts. I don't know whats worse...AOC, Bernie, Warren, Beto...so on, or the foolish ppl who've been duped into believing a false ""theory"" that ppl have anything to do with climate change, especially since the Obama's just spent $15 million on their new ""oceanfront"" forever home in Martha's Vineyard...hmm. You'd think by now ppl would realize that when the U.S. government pushes a narrative this hard its b/c its a $$$ maker; a false narrative: enter fake news/science. 


The worlds temp has risen, but its only up 1-2 degrees since 1970; but why has it risen, thats the Real question? People are NOT the ones contributing to climate change, and valid research is being silenced b/c theres no $$$ in it. If earth emitted ""zero"" Co2 emissions in the time politicians say we have left; AOC's 12 yrs to 2031, we'd see negligible results. Realize that todays ""hard facts"" are only politics and $$$. Its all purposeful ""misinformation"" and what we are being told is as far from the truth as the earth is from the sun; 93 mil miles; or just like these FACTS:  https://www.youtube.com/watch?v=17xh_VRrnMU&list=WL&index=2&t=0s   https://www.youtube.com/watch?v=OwqIy8Ikv-c&list=WL&index=2


You've probably never heard of this person; a Danish scientist by the name of Bjorn Lomborg [in the above video and his most current findings in the link at the bottom of the paragraph], who a few years back wrote a very important book published by Cambridge. As you know Cambridge is very prestigious, and known for having people of the highest intellect. The book was titled ""The Skeptical Environmentalist."" Thats unheard of today. A scientist that wrote a book called The Skeptical Environmentalist. In it he debunked all the environmental positions b/c he KNEW it was based on ""politics and lobbying"" which led to $$$...lots of $$$, which then led to ""pseudo and consensus science."" He was vilified as a heretic by his peers, and the ""Scientific American Journal"" and he found himself on the outside looking in. If you've never heard about ""consensus science"" or a ""consensus of scientists"" let me enlighten you. First understand that it means there is NO EVIDENCE...no REAL proof b/c ""consensus"" is NOT science; thats why it took over. Also, it will sound something like: ""A large group of scientists agree that""... Is this how science is done; by vote? TRUE science has nothing to do with consensus. Science requires investigators and researchers who've found ""FACTS"" via repetition, measurement, and observation. Consensus is irrelevant. If its consensus, its not science. Consensus is invoked only in situations where there is a political, social, or $$$ gain w/o scientific support, and climate change has created the [no pun intended], ""perfect storm."" No one ever says ""the consensus of a large number of scientists is that E=MC square"" or you'll never hear ""the consensus of a large number of scientists is that the sun is 93 million miles from the earth""...statements like these are not made b/c they're FACTS. You don’t need a consensus b/c it has NOTHING to do with it. YOU DON'T VOTE ON FACTS. Did you know that there is absolutely NO extant ""scientific"" data [observable evidence] regarding Co2 or carbon, showing that mankind contributes to warming...NONE...its ALL merely theory i.e. ""consensus science"" which it has to be b/c its NOT; let me repeat; NOT evidenced via observation / science! Actually the opposite [scientifically] appears to be true, and this is what happens in layman’s terms. The sun gets hotter, and as it fluctuates, it gets hotter at certain times more than at other times, and when that happens it warms the oceans. As the oceans are warmed, THEY release more Co2 [which IS a scientific FACT, and has been for decades]. So, the sun determines the warming. The warming then effects the oceans, meaning that the oceans release more Co2 into the atmosphere. The ""fact"" then is this: Its NOT ppl putting Co2 into the atmosphere that warms the climate, its the sun that warms the climate, and the oceans are putting more Co2 in the atmosphere. ALL ""honest"" legitimate science shows that the human contribution to Co2 is barely negligible. Water vapor and clouds make up almost ALL Co2. Climate change then, is the effect of electro magnetic fields on the sun THEREFORE; environmentalists who say we’re increasing the amount of Co2, and consequently warming the environment currently are, and have been, ""purposefully lying"" b/c they ALL HAVE this scientific proof/data, yet they have NO real scientific support or data for what they have been telling the public, but what they do have is much more $$$ for their research. This link is a wealth of real ""science and information"" regarding Lomborg's latest work concerning Global Warming: https://cei.org/blog/bjorn-lomborg-and-john-christy-shred-climate-alarmism


What does all this prove? Real science [measurable, repetitive, and that which is observable, which is what science means] regarding climate change has only been being measured for a few decades; thats it, and the earth’s temperature has risen 1-2 degrees [depending on which study is sited]. The best that REAL science can tell, from 1940 to 1970, it was cooler than it’s been from the 70s to the present. So it has gotten a little warmer. But we really don’t know how many times that’s happened in the past b/c we don’t have any way to measure it. All we really KNOW is that the temperature is up 1-2 degrees; whoopee!!! The actual truth is this: the most accurate, and the latest science says that there is a direct correlation between sun spots, and climate changes. Also, sun spots are visible, and discernible meaning that solar variations are driven by temperature. The sun is the source of temperature changes with its infrared variations which, like I said, IS discernible so ACTUAL SCIENCE can be done. As a Christian, I believe what the Bible teaches regarding our planets last days; the earth is in the hands of its creator God, therefore; nothing except God will have any effect on its ending. https://www.gty.org/library/sermons-library/90-361   /   https://www.gty.org/library/sermons-library/90-362/~/about    /   We should NEVER be irresponsible with what we've been blessed with, but understand that a ""new"" $16 trillion, U.S. proposition is foolish, and futile. Do our U.S. politicians believe that America represents the entire world? Will China, India, Russia and so on, invest multiple trillions to ""save the planet"" via OUR new deal? These scenarios will not work, even if the earth were pristine TODAY, and if the whole earth emitted ""zero"" Co2 emissions from this point on. Please don't let this next statement cause you to stop reading b/c you don't believe in God. This is valid scientific evidence even for atheists. The Bible states exactly how ""things will end"" and none of them are related to polar ice caps melting, asteroids hitting the earth, or any other ""alien"" man made fears. God will ""uncreate"" all that He has created just as scripture says: ""But the day of the Lord will come like a thief, in which the heavens will pass away with a roar, and the elements will be destroyed with intense heat, and the earth, and its works will be burned up"" [2 Peter 3:10]. Sadly, people today dismiss the accounts and warning given in the Bible; accounts such as ""Noah's flood"" even though the earth is replete with ""clear factual scientific evidence"" of that event. Its even more clear WHY scientists desire an alternative answer. Scientists understand the fallout of admitting to Biblical ""truth"" meaning, that if it is found to be true, there should then be a need to adhere to the rest of what the Bible says, and people are purposefully unwilling to do that. I only know of ONE scientist who was honest enough to admit to why he didn't want the Bibles claims to be found true: Aldous Huxley; who openly admitted that his rejection of religion was due to the fact that he did not want his sexual freedom hindered! [Jackson 1974, 3]. This is the truth of things and ""truth"" is a stubborn thing. Seek the LORD while He may be found; Call upon Him while He is near. Isaiah 55:6 


If you're a student of ""facts"" and are convinced by them, then these should interest you; if you're willing to watch:

Is the Bible a fact or a fairy tale?  https://www.gty.org/library/sermons-library/SC12-1/confidence-in-gods-word-as-it-is-written

 Bible Validated By Prophecy pt1  https://www.gty.org/library/sermons-library/90-328/biblical-inspiration-validated-by-prophecy-part-1 

Bible Validated By Prophecy pt2  https://www.gty.org/library/sermons-library/90-329/biblical-inspiration-validated-by-prophecy-part-2

Jesus and Scripture Validated  https://www.gty.org/library/sermons-library/2020/the-mysterious-jesus

""While the earth remains seedtime and harvest, cold and heat, summer and winter, day and night shall not cease"" Genesis 8v22 Nothing threatens our existence unless the God of the Bible, and creator of ALL things allows it; and yes, even ""flatulent cows and straws"" cannot undo the plan of Gods creation. If you think this is possible I feel sorry for you.",1.0,0.0,,cVkAsPizAbU,
